;grid_import_el;pv_el;grid_export_el;gas_import;hp_heat;boiler_heat;heat_demand;heat_source
2025-01-13 04:00:00;108.67125;0.0;0.0;341.487;200.0;379.43;579.43;91.328748
2025-01-13 05:00:00;108.52105;0.0;0.0;341.487;200.0;379.43;579.43;91.478945
2025-01-13 06:00:00;113.69033;0.0;0.0;341.487;200.0;379.43;579.43;86.309666
2025-01-13 07:00:00;113.88184;0.0;0.0;570.6;200.0;634.0;834.0;86.118164
2025-01-13 08:00:00;113.29742;0.0;0.0;570.6;200.0;634.0;834.0;86.702582
2025-01-13 09:00:00;109.78561;0.0;0.0;570.6;200.0;634.0;834.0;90.214386
2025-01-13 10:00:00;105.42887;0.1;0.0;540.9;200.0;601.0;801.0;94.471128
2025-01-13 11:00:00;101.42482;1.4800000000000002;0.0;540.9;200.0;601.0;801.0;97.09518
2025-01-13 12:00:00;96.360624;4.97;0.0;540.9;200.0;601.0;801.0;98.669376
2025-01-13 13:00:00;94.277118;7.3999999999999995;0.0;456.327;200.0;507.03;707.03;98.322882
2025-01-13 14:00:00;94.732309;9.13;0.0;456.327;200.0;507.03;707.03;96.137691
2025-01-13 15:00:00;98.747643;9.5;0.0;456.327;200.0;507.03;707.03;91.752357
2025-01-13 16:00:00;106.17458;7.15;0.0;364.851;200.0;405.39;605.39;86.675416
2025-01-13 17:00:00;115.77706;1.87;0.0;364.851;200.0;405.39;605.39;82.352941
2025-01-13 18:00:00;117.64706;0.0;0.0;364.851;200.0;405.39;605.39;82.352941
2025-01-13 19:00:00;117.64706;0.0;0.0;323.334;200.0;359.26;559.26;82.352941
2025-01-13 20:00:00;117.64706;0.0;0.0;323.334;200.0;359.26;559.26;82.352941
2025-01-13 21:00:00;117.64706;0.0;0.0;323.334;200.0;359.26;559.26;82.352941
2025-01-13 22:00:00;117.64706;0.0;0.0;339.498;200.0;377.22;577.22;82.352941
2025-01-13 23:00:00;117.64706;0.0;0.0;339.498;200.0;377.22;577.22;82.352941
2025-01-14 00:00:00;117.64706;0.0;0.0;339.498;200.0;377.22;577.22;82.352941
2025-01-14 01:00:00;117.64706;0.0;0.0;371.007;200.0;412.23;612.23;82.352941
2025-01-14 02:00:00;117.64706;0.0;0.0;371.007;200.0;412.23;612.23;82.352941
2025-01-14 03:00:00;117.64706;0.0;0.0;371.007;200.0;412.23;612.23;82.352941
2025-01-14 04:00:00;117.64706;0.0;0.0;436.518;200.0;485.02;685.02;82.352941
2025-01-14 05:00:00;117.64706;0.0;0.0;436.518;200.0;485.02;685.02;82.352941
2025-01-14 06:00:00;117.64706;0.0;0.0;436.518;200.0;485.02;685.02;82.352941
2025-01-14 07:00:00;117.64706;0.0;0.0;611.01;200.0;678.9;878.9;82.352941
2025-01-14 08:00:00;117.1342;0.0;0.0;611.01;200.0;678.9;878.9;82.865803
2025-01-14 09:00:00;107.84885;0.0;0.0;611.01;200.0;678.9;878.9;92.151146
2025-01-14 10:00:00;99.975496;0.167;0.0;557.1;200.0;619.0;819.0;99.857504
2025-01-14 11:00:00;96.596092;0.25;0.0;557.1;200.0;619.0;819.0;103.15391
2025-01-14 12:00:00;91.202289;3.63;0.0;557.1;200.0;619.0;819.0;105.16771
2025-01-14 13:00:00;87.558638;7.32;0.0;393.408;200.0;437.12;637.12;105.12136
2025-01-14 14:00:00;88.574579;7.18;0.0;393.408;200.0;437.12;637.12;104.24542
2025-01-14 15:00:00;89.310305;7.299999999999999;0.0;393.408;200.0;437.12;637.12;103.38969
2025-01-14 16:00:00;93.614871;3.88;0.0;275.67;200.0;306.3;506.3;102.50513
2025-01-14 17:00:00;97.259893;0.65;0.0;275.67;200.0;306.3;506.3;102.09011
2025-01-14 18:00:00;97.907358;0.0;0.0;275.67;200.0;306.3;506.3;102.09264
2025-01-14 19:00:00;96.60252;0.0;0.0;206.361;200.0;229.29;429.29;103.39748
2025-01-14 20:00:00;95.882033;0.0;0.0;206.361;200.0;229.29;429.29;104.11797
2025-01-14 21:00:00;95.564683;0.0;0.0;206.361;200.0;229.29;429.29;104.43532
2025-01-14 22:00:00;95.339526;0.0;0.0;225.207;200.0;250.23;450.23;104.66047
2025-01-14 23:00:00;95.309946;0.0;0.0;225.207;200.0;250.23;450.23;104.69005
2025-01-15 00:00:00;95.150507;0.0;0.0;225.207;200.0;250.23;450.23;104.84949
2025-01-15 01:00:00;94.924593;0.0;0.0;239.598;200.0;266.22;466.22;105.07541
2025-01-15 02:00:00;94.590185;0.0;0.0;239.598;200.0;266.22;466.22;105.40981
2025-01-15 03:00:00;94.434911;0.0;0.0;239.598;200.0;266.22;466.22;105.56509
2025-01-15 04:00:00;94.603839;0.0;0.0;262.161;200.0;291.29;491.29;105.39616
2025-01-15 05:00:00;95.039235;0.0;0.0;262.161;200.0;291.29;491.29;104.96076
2025-01-15 06:00:00;95.868443;0.0;0.0;262.161;200.0;291.29;491.29;104.13156
2025-01-15 07:00:00;95.889016;0.0;0.0;372.6;200.0;414.0;614.0;104.11098
2025-01-15 08:00:00;95.722442;0.0;0.0;372.6;200.0;414.0;614.0;104.27756
2025-01-15 09:00:00;95.071773;0.0;0.0;372.6;200.0;414.0;614.0;104.92823
2025-01-15 10:00:00;94.032754;0.0;0.0;369.9;200.0;411.0;611.0;105.96725
2025-01-15 11:00:00;91.825247;0.725;0.0;369.9;200.0;411.0;611.0;107.44975
2025-01-15 12:00:00;88.746937;2.38;0.0;369.9;200.0;411.0;611.0;108.87306
2025-01-15 13:00:00;85.249459;4.25;0.0;366.3;200.0;407.0;607.0;110.50054
2025-01-15 14:00:00;84.591673;4.53;0.0;366.3;200.0;407.0;607.0;110.87833
2025-01-15 15:00:00;86.556993;4.35;0.0;366.3;200.0;407.0;607.0;109.09301
2025-01-15 16:00:00;88.459852;3.2800000000000002;0.0;277.38;200.0;308.2;508.2;108.26015
2025-01-15 17:00:00;90.83418;0.633;0.0;277.38;200.0;308.2;508.2;108.53282
2025-01-15 18:00:00;92.830477;0.0;0.0;277.38;200.0;308.2;508.2;107.16952
2025-01-15 19:00:00;92.088111;0.0;0.0;231.507;200.0;257.23;457.22999999999996;107.91189
2025-01-15 20:00:00;91.777058;0.0;0.0;231.507;200.0;257.23;457.22999999999996;108.22294
2025-01-15 21:00:00;92.013122;0.0;0.0;231.507;200.0;257.23;457.22999999999996;107.98688
2025-01-15 22:00:00;92.096187;0.0;0.0;246.807;200.0;274.23;474.22999999999996;107.90381
2025-01-15 23:00:00;92.011158;0.0;0.0;246.807;200.0;274.23;474.22999999999996;107.98884
2025-01-16 00:00:00;91.829938;0.0;0.0;246.807;200.0;274.23;474.22999999999996;108.17006
2025-01-16 01:00:00;92.203991;0.0;0.0;244.116;200.0;271.24;471.24;107.79601
2025-01-16 02:00:00;94.226033;0.0;0.0;244.116;200.0;271.24;471.24;105.77397
2025-01-16 03:00:00;94.834923;0.0;0.0;244.116;200.0;271.24;471.24;105.16508
2025-01-16 04:00:00;94.38671;0.0;0.0;265.14;200.0;294.6;494.6;105.61329
2025-01-16 05:00:00;95.118467;0.0;0.0;265.14;200.0;294.6;494.6;104.88153
2025-01-16 06:00:00;96.199049;0.0;0.0;265.14;200.0;294.6;494.6;103.80095
2025-01-16 07:00:00;96.340466;0.0;0.0;386.1;200.0;429.0;629.0;103.65953
2025-01-16 08:00:00;95.973145;0.0;0.0;386.1;200.0;429.0;629.0;104.02685
2025-01-16 09:00:00;94.395411;0.0;0.0;386.1;200.0;429.0;629.0;105.60459
2025-01-16 10:00:00;91.226491;0.633;0.0;387.9;200.0;431.0;631.0;108.14051
2025-01-16 11:00:00;86.639692;3.6499999999999995;0.0;387.9;200.0;431.0;631.0;109.71031
2025-01-16 12:00:00;81.187357;8.18;0.0;387.9;200.0;431.0;631.0;110.63264
2025-01-16 13:00:00;79.175969;11.300000000000002;0.0;369.9;200.0;411.0;611.0;109.52403
2025-01-16 14:00:00;80.130336;12.599999999999998;0.0;369.9;200.0;411.0;611.0;107.26966
2025-01-16 15:00:00;76.365371;19.3;0.0;369.9;200.0;411.0;611.0;104.33463
2025-01-16 16:00:00;58.879696;40.7;0.0;276.066;200.0;306.74;506.74;100.4203
2025-01-16 17:00:00;92.646488;10.4;0.0;276.066;200.0;306.74;506.74;96.953512
2025-01-16 18:00:00;101.86447;0.5;0.0;276.066;200.0;306.74;506.74;97.635529
2025-01-16 19:00:00;102.69948;0.0;0.0;228.105;200.0;253.45;453.45;97.300517
2025-01-16 20:00:00;103.20552;0.0;0.0;228.105;200.0;253.45;453.45;96.794481
2025-01-16 21:00:00;103.71671;0.0;0.0;228.105;200.0;253.45;453.45;96.283288
2025-01-16 22:00:00;104.63907;0.0;0.0;253.125;200.0;281.25;481.25;95.360927
2025-01-16 23:00:00;105.08913;0.0;0.0;253.125;200.0;281.25;481.25;94.910871
2025-01-17 00:00:00;105.60846;0.0;0.0;253.125;200.0;281.25;481.25;94.391542
2025-01-17 01:00:00;106.89402;0.0;0.0;293.607;200.0;326.23;526.23;93.105983
2025-01-17 02:00:00;106.7844;0.0;0.0;293.607;200.0;326.23;526.23;93.215595
2025-01-17 03:00:00;107.10466;0.0;0.0;293.607;200.0;326.23;526.23;92.895338
2025-01-17 04:00:00;107.14069;0.0;0.0;328.437;200.0;364.93;564.93;92.859307
2025-01-17 05:00:00;107.32403;0.0;0.0;328.437;200.0;364.93;564.93;92.675974
2025-01-17 06:00:00;105.63569;0.0;0.0;328.437;200.0;364.93;564.93;94.364305
2025-01-17 07:00:00;104.52077;0.0;0.0;479.7;200.0;533.0;733.0;95.47923
2025-01-17 08:00:00;100.7786;0.0;0.0;479.7;200.0;533.0;733.0;99.221402
2025-01-17 09:00:00;96.788435;0.0;0.0;479.7;200.0;533.0;733.0;103.21156
2025-01-17 10:00:00;90.707053;2.08;0.0;469.8;200.0;522.0;722.0;107.21295
2025-01-17 11:00:00;83.830187;7.13;0.0;469.8;200.0;522.0;722.0;109.03981
2025-01-17 12:00:00;76.824693;12.700000000000001;0.0;469.8;200.0;522.0;722.0;110.47531
2025-01-17 13:00:00;75.326584;14.799999999999999;0.0;447.3;200.0;497.0;697.0;109.87342
2025-01-17 14:00:00;77.130516;14.799999999999999;0.0;447.3;200.0;497.0;697.0;108.06948
2025-01-17 15:00:00;85.605221;10.2;0.0;447.3;200.0;497.0;697.0;104.19478
2025-01-17 16:00:00;93.779238;6.230000000000001;0.0;316.044;200.0;351.16;551.16;99.990762
2025-01-17 17:00:00;101.03124;1.55;0.0;316.044;200.0;351.16;551.16;97.418759
2025-01-17 18:00:00;104.52373;0.0;0.0;316.044;200.0;351.16;551.16;95.476266
2025-01-17 19:00:00;104.6511;0.0;0.0;279.288;200.0;310.32;510.32;95.348897
2025-01-17 20:00:00;105.3322;0.0;0.0;279.288;200.0;310.32;510.32;94.6678
2025-01-17 21:00:00;106.55338;0.0;0.0;279.288;200.0;310.32;510.32;93.446623
2025-01-17 22:00:00;107.11633;0.0;0.0;279.243;200.0;310.27;510.27000000000004;92.883668
2025-01-17 23:00:00;108.08926;0.0;0.0;279.243;200.0;310.27;510.27000000000004;91.910737
2025-01-18 00:00:00;109.45614;0.0;0.0;279.243;200.0;310.27;510.27000000000004;90.543865
2025-01-18 01:00:00;109.4554;0.0;0.0;282.825;200.0;314.25;514.25;90.544596
2025-01-18 02:00:00;108.99908;0.0;0.0;282.825;200.0;314.25;514.25;91.000923
2025-01-18 03:00:00;108.28166;0.0;0.0;282.825;200.0;314.25;514.25;91.718335
2025-01-18 04:00:00;107.35044;0.0;0.0;281.943;200.0;313.27;513.27;92.649564
2025-01-18 05:00:00;106.43317;0.0;0.0;281.943;200.0;313.27;513.27;93.566833
2025-01-18 06:00:00;106.46836;0.0;0.0;281.943;200.0;313.27;513.27;93.531637
2025-01-18 07:00:00;105.63736;0.0;0.0;290.889;200.0;323.21;523.21;94.36264
2025-01-18 08:00:00;102.37826;0.0;0.0;290.889;200.0;323.21;523.21;97.621741
2025-01-18 09:00:00;98.109038;0.0;0.0;290.889;200.0;323.21;523.21;101.89096
2025-01-18 10:00:00;92.416588;1.6799999999999997;0.0;282.78;200.0;314.2;514.2;105.90341
2025-01-18 11:00:00;82.741157;8.15;0.0;282.78;200.0;314.2;514.2;109.10884
2025-01-18 12:00:00;66.881501;22.099999999999998;0.0;282.78;200.0;314.2;514.2;111.0185
2025-01-18 13:00:00;28.017082;60.4;0.0;217.494;200.0;241.66;441.6600000000001;111.58292
2025-01-18 14:00:00;0.0;97.49999999999999;7.1386007;217.494;200.0;241.66;441.6600000000001;109.6386
2025-01-18 15:00:00;9.7679717;85.4;0.0;217.494;200.0;241.66;441.6600000000001;104.83203
2025-01-18 16:00:00;48.863529;49.4;0.0;254.016;200.0;282.24;482.24;101.73647
2025-01-18 17:00:00;91.700422;8.82;0.0;254.016;200.0;282.24;482.24;99.479578
2025-01-18 18:00:00;102.95603;0.6;0.0;254.016;200.0;282.24;482.24;96.44397
2025-01-18 19:00:00;105.4838;0.0;0.0;271.197;200.0;301.33;501.3299999999999;94.516196
2025-01-18 20:00:00;105.93257;0.0;0.0;271.197;200.0;301.33;501.3299999999999;94.067428
2025-01-18 21:00:00;106.43808;0.0;0.0;271.197;200.0;301.33;501.3299999999999;93.561917
2025-01-18 22:00:00;106.93464;0.0;0.0;290.106;200.0;322.34;522.34;93.065362
2025-01-18 23:00:00;107.29045;0.0;0.0;290.106;200.0;322.34;522.34;92.709552
2025-01-19 00:00:00;107.34325;0.0;0.0;290.106;200.0;322.34;522.34;92.656754
2025-01-19 01:00:00;106.9583;0.0;0.0;293.643;200.0;326.27;526.27;93.041705
2025-01-19 02:00:00;106.40367;0.0;0.0;293.643;200.0;326.27;526.27;93.596325
2025-01-19 03:00:00;105.89818;0.0;0.0;293.643;200.0;326.27;526.27;94.101815
2025-01-19 04:00:00;105.56536;0.0;0.0;306.216;200.0;340.24;540.24;94.434637
2025-01-19 05:00:00;105.51045;0.0;0.0;306.216;200.0;340.24;540.24;94.489552
2025-01-19 06:00:00;106.978;0.0;0.0;306.216;200.0;340.24;540.24;93.021995
2025-01-19 07:00:00;106.44323;0.0;0.0;312.597;200.0;347.33;547.33;93.556769
2025-01-19 08:00:00;102.10087;0.0;0.0;312.597;200.0;347.33;547.33;97.899127
2025-01-19 09:00:00;97.734417;0.0;0.0;312.597;200.0;347.33;547.33;102.26558
2025-01-19 10:00:00;92.965482;2.03;0.0;307.269;200.0;341.41;541.41;105.00452
2025-01-19 11:00:00;83.001906;7.2;0.0;307.269;200.0;341.41;541.41;109.79809
2025-01-19 12:00:00;75.935984;12.2;0.0;307.269;200.0;341.41;541.41;111.86402
2025-01-19 13:00:00;73.783872;14.5;0.0;304.011;200.0;337.79;537.79;111.71613
2025-01-19 14:00:00;76.479009;14.1;0.0;304.011;200.0;337.79;537.79;109.42099
2025-01-19 15:00:00;86.122172;9.82;0.0;304.011;200.0;337.79;537.79;104.05783
2025-01-19 16:00:00;92.62234;6.3500000000000005;0.0;311.634;200.0;346.26;546.26;101.02766
2025-01-19 17:00:00;100.79052;1.8;0.0;311.634;200.0;346.26;546.26;97.409481
2025-01-19 18:00:00;106.08625;0.2;0.0;311.634;200.0;346.26;546.26;93.713746
2025-01-19 19:00:00;106.13615;0.0;0.0;318.834;200.0;354.26;554.26;93.863845
2025-01-19 20:00:00;106.93378;0.0;0.0;318.834;200.0;354.26;554.26;93.066215
2025-01-19 21:00:00;106.49604;0.0;0.0;318.834;200.0;354.26;554.26;93.503955
2025-01-19 22:00:00;106.33316;0.0;0.0;306.324;200.0;340.36;540.36;93.66684
2025-01-19 23:00:00;104.48248;0.0;0.0;306.324;200.0;340.36;540.36;95.517519
2025-01-20 00:00:00;104.40828;0.0;0.0;306.324;200.0;340.36;540.36;95.591721
2025-01-20 01:00:00;103.80616;0.0;0.0;316.116;200.0;351.24;551.24;96.193845
2025-01-20 02:00:00;103.37881;0.0;0.0;316.116;200.0;351.24;551.24;96.621189
2025-01-20 03:00:00;103.65627;0.0;0.0;316.116;200.0;351.24;551.24;96.343729
2025-01-20 04:00:00;103.70862;0.0;0.0;352.458;200.0;391.62;591.62;96.291385
2025-01-20 05:00:00;103.5983;0.0;0.0;352.458;200.0;391.62;591.62;96.401699
2025-01-20 06:00:00;104.00648;0.0;0.0;352.458;200.0;391.62;591.62;95.993519
2025-01-20 07:00:00;104.21185;0.0;0.0;511.2;200.0;568.0;768.0;95.788147
2025-01-20 08:00:00;103.24223;0.0;0.0;511.2;200.0;568.0;768.0;96.757773
2025-01-20 09:00:00;101.86614;0.0;0.0;511.2;200.0;568.0;768.0;98.133863
2025-01-20 10:00:00;98.472686;1.15;0.0;498.6;200.0;554.0;754.0;100.37731
2025-01-20 11:00:00;91.902132;5.95;0.0;498.6;200.0;554.0;754.0;102.14787
2025-01-20 12:00:00;80.369611;16.1;0.0;498.6;200.0;554.0;754.0;103.53039
2025-01-20 13:00:00;81.250415;14.4;0.0;473.4;200.0;526.0;726.0;104.34958
2025-01-20 14:00:00;80.454857;15.4;0.0;473.4;200.0;526.0;726.0;104.14514
2025-01-20 15:00:00;84.876878;13.5;0.0;473.4;200.0;526.0;726.0;101.62312
2025-01-20 16:00:00;87.927571;12.700000000000001;0.0;360.081;200.0;400.09;600.09;99.372429
2025-01-20 17:00:00;0.0;2.03;2.03;540.081;0.0;600.09;600.09;0.0
2025-01-20 18:00:00;104.92073;0.3;0.0;360.081;200.0;400.09;600.09;94.779266
2025-01-20 19:00:00;105.72954;0.0;0.0;295.722;200.0;328.58;528.58;94.270459
2025-01-20 20:00:00;106.15342;0.0;0.0;295.722;200.0;328.58;528.58;93.846577
2025-01-20 21:00:00;106.94201;0.0;0.0;295.722;200.0;328.58;528.58;93.057995
2025-01-20 22:00:00;107.20792;0.0;0.0;289.98;200.0;322.2;522.2;92.792082
2025-01-20 23:00:00;106.22339;0.0;0.0;289.98;200.0;322.2;522.2;93.776607
2025-01-21 00:00:00;105.55101;0.0;0.0;289.98;200.0;322.2;522.2;94.448995
2025-01-21 01:00:00;105.70423;0.0;0.0;310.725;200.0;345.25;545.25;94.295774
2025-01-21 02:00:00;107.24316;0.0;0.0;310.725;200.0;345.25;545.25;92.756839
2025-01-21 03:00:00;107.96667;0.0;0.0;310.725;200.0;345.25;545.25;92.033328
2025-01-21 04:00:00;107.85903;0.0;0.0;355.293;200.0;394.77;594.77;92.14097
2025-01-21 05:00:00;107.54343;0.0;0.0;355.293;200.0;394.77;594.77;92.456571
2025-01-21 06:00:00;106.59297;0.0;0.0;355.293;200.0;394.77;594.77;93.407032
2025-01-21 07:00:00;104.42011;0.0;0.0;533.7;200.0;593.0;793.0;95.579891
2025-01-21 08:00:00;99.818189;0.0;0.0;533.7;200.0;593.0;793.0;100.18181
2025-01-21 09:00:00;91.983327;1.3;0.0;533.7;200.0;593.0;793.0;106.71667
2025-01-21 10:00:00;83.335228;4.93;0.0;496.8;200.0;552.0;752.0;111.73477
2025-01-21 11:00:00;72.296889;12.4;0.0;496.8;200.0;552.0;752.0;115.30311
2025-01-21 12:00:00;59.527186;23.2;0.0;496.8;200.0;552.0;752.0;117.27281
2025-01-21 13:00:00;50.140141;32.4;0.0;444.375;200.0;493.75;693.75;117.45986
2025-01-21 14:00:00;33.851163;51.3;0.0;444.375;200.0;493.75;693.75;114.84884
2025-01-21 15:00:00;21.45901;70.0;0.0;444.375;200.0;493.75;693.75;108.54099
2025-01-21 16:00:00;54.149295;42.9;0.0;281.052;200.0;312.28;512.28;102.95071
2025-01-21 17:00:00;85.349648;12.899999999999999;0.0;281.052;200.0;312.28;512.28;101.75035
2025-01-21 18:00:00;97.973284;1.1;0.0;281.052;200.0;312.28;512.28;100.92672
2025-01-21 19:00:00;98.860797;0.0;0.0;218.988;200.0;243.32;443.32000000000005;101.1392
2025-01-21 20:00:00;98.848471;0.0;0.0;218.988;200.0;243.32;443.32000000000005;101.15153
2025-01-21 21:00:00;99.060638;0.0;0.0;218.988;200.0;243.32;443.32000000000005;100.93936
2025-01-21 22:00:00;99.177369;0.0;0.0;222.804;200.0;247.56;447.56;100.82263
2025-01-21 23:00:00;98.89899;0.0;0.0;222.804;200.0;247.56;447.56;101.10101
2025-01-22 00:00:00;98.181483;0.0;0.0;222.804;200.0;247.56;447.56;101.81852
2025-01-22 01:00:00;97.495193;0.0;0.0;257.607;200.0;286.23;486.23;102.50481
2025-01-22 02:00:00;96.365461;0.0;0.0;257.607;200.0;286.23;486.23;103.63454
2025-01-22 03:00:00;95.444557;0.0;0.0;257.607;200.0;286.23;486.23;104.55544
2025-01-22 04:00:00;94.594991;0.0;0.0;249.795;200.0;277.55;477.55;105.40501
2025-01-22 05:00:00;94.041282;0.0;0.0;249.795;200.0;277.55;477.55;105.95872
2025-01-22 06:00:00;93.861017;0.0;0.0;249.795;200.0;277.55;477.55;106.13898
2025-01-22 07:00:00;93.231944;0.0;0.0;381.591;200.0;423.99;623.99;106.76806
2025-01-22 08:00:00;89.545928;0.0;0.0;381.591;200.0;423.99;623.99;110.45407
2025-01-22 09:00:00;84.800653;1.1;0.0;381.591;200.0;423.99;623.99;114.09935
2025-01-22 10:00:00;77.423049;5.28;0.0;357.12;200.0;396.8;596.8;117.29695
2025-01-22 11:00:00;70.297128;11.2;0.0;357.12;200.0;396.8;596.8;118.50287
2025-01-22 12:00:00;70.145758;11.1;0.0;357.12;200.0;396.8;596.8;118.75424
2025-01-22 13:00:00;66.16667;15.4;0.0;295.38;200.0;328.2;528.2;118.43333
2025-01-22 14:00:00;64.883554;17.1;0.0;295.38;200.0;328.2;528.2;118.01645
2025-01-22 15:00:00;74.230063;8.48;0.0;295.38;200.0;328.2;528.2;117.28994
2025-01-22 16:00:00;76.296649;6.7;0.0;205.335;200.0;228.15;428.15;117.00335
2025-01-22 17:00:00;77.880407;5.23;0.0;205.335;200.0;228.15;428.15;116.88959
2025-01-22 18:00:00;83.371085;0.3;0.0;205.335;200.0;228.15;428.15;116.32891
2025-01-22 19:00:00;83.8937;0.0;0.0;147.897;200.0;164.33;364.33;116.1063
2025-01-22 20:00:00;83.479327;0.0;0.0;147.897;200.0;164.33;364.33;116.52067
2025-01-22 21:00:00;83.704;0.0;0.0;147.897;200.0;164.33;364.33;116.296
2025-01-22 22:00:00;84.426905;0.0;0.0;155.925;200.0;173.25;373.25;115.5731
2025-01-22 23:00:00;84.881446;0.0;0.0;155.925;200.0;173.25;373.25;115.11855
2025-01-23 00:00:00;86.391922;0.0;0.0;155.925;200.0;173.25;373.25;113.60808
2025-01-23 01:00:00;89.708707;0.0;0.0;174.996;200.0;194.44;394.44;110.29129
2025-01-23 02:00:00;93.71756;0.0;0.0;174.996;200.0;194.44;394.44;106.28244
2025-01-23 03:00:00;94.760328;0.0;0.0;174.996;200.0;194.44;394.44;105.23967
2025-01-23 04:00:00;93.337213;0.0;0.0;221.22;200.0;245.8;445.79999999999995;106.66279
2025-01-23 05:00:00;91.283211;0.0;0.0;221.22;200.0;245.8;445.79999999999995;108.71679
2025-01-23 06:00:00;88.872129;0.0;0.0;221.22;200.0;245.8;445.79999999999995;111.12787
2025-01-23 07:00:00;89.435458;0.0;0.0;324.9;200.0;361.0;561.0;110.56454
2025-01-23 08:00:00;89.363165;0.0;0.0;324.9;200.0;361.0;561.0;110.63683
2025-01-23 09:00:00;88.927481;0.3;0.0;324.9;200.0;361.0;561.0;110.77252
2025-01-23 10:00:00;84.669354;3.88;0.0;323.1;200.0;359.0;559.0;111.45065
2025-01-23 11:00:00;77.629089;9.98;0.0;323.1;200.0;359.0;559.0;112.39091
2025-01-23 12:00:00;59.397013;26.4;0.0;323.1;200.0;359.0;559.0;114.20299
2025-01-23 13:00:00;62.300271;22.600000000000005;0.0;284.373;200.0;315.97;515.97;115.09973
2025-01-23 14:00:00;35.105635;50.6;0.0;284.373;200.0;315.97;515.97;114.29436
2025-01-23 15:00:00;25.935301;60.8;0.0;284.373;200.0;315.97;515.97;113.2647
2025-01-23 16:00:00;69.915748;17.8;0.0;177.435;200.0;197.15;397.15;112.28425
2025-01-23 17:00:00;81.874898;6.449999999999999;0.0;177.435;200.0;197.15;397.15;111.6751
2025-01-23 18:00:00;87.094194;0.5;0.0;177.435;200.0;197.15;397.15;112.40581
2025-01-23 19:00:00;88.369774;0.0;0.0;129.915;200.0;144.35;344.35;111.63023
2025-01-23 20:00:00;88.945078;0.0;0.0;129.915;200.0;144.35;344.35;111.05492
2025-01-23 21:00:00;88.392277;0.0;0.0;129.915;200.0;144.35;344.35;111.60772
2025-01-23 22:00:00;86.778852;0.0;0.0;110.988;200.0;123.32;323.32;113.22115
2025-01-23 23:00:00;85.068133;0.0;0.0;110.988;200.0;123.32;323.32;114.93187
2025-01-24 00:00:00;83.842526;0.0;0.0;110.988;200.0;123.32;323.32;116.15747
2025-01-24 01:00:00;83.022893;0.0;0.0;114.597;200.0;127.33;327.33;116.97711
2025-01-24 02:00:00;82.5527;0.0;0.0;114.597;200.0;127.33;327.33;117.4473
2025-01-24 03:00:00;82.007929;0.0;0.0;114.597;200.0;127.33;327.33;117.99207
2025-01-24 04:00:00;81.335862;0.0;0.0;125.136;200.0;139.04;339.04;118.66414
2025-01-24 05:00:00;80.914891;0.0;0.0;125.136;200.0;139.04;339.04;119.08511
2025-01-24 06:00:00;81.035514;0.0;0.0;125.136;200.0;139.04;339.04;118.96449
2025-01-24 07:00:00;80.955352;0.0;0.0;180.072;200.0;200.08;400.08;119.04465
2025-01-24 08:00:00;80.615179;0.0;0.0;180.072;200.0;200.08;400.08;119.38482
2025-01-24 09:00:00;79.843239;0.6;0.0;180.072;200.0;200.08;400.08;119.55676
2025-01-24 10:00:00;76.71772;2.7800000000000002;0.0;154.8;200.0;172.0;372.0;120.50228
2025-01-24 11:00:00;69.420698;9.1;0.0;154.8;200.0;172.0;372.0;121.4793
2025-01-24 12:00:00;57.404802;20.5;0.0;154.8;200.0;172.0;372.0;122.0952
2025-01-24 13:00:00;64.103231;12.700000000000001;0.0;163.8;200.0;182.0;382.0;123.19677
2025-01-24 14:00:00;62.853841;13.1;0.0;163.8;200.0;182.0;382.0;124.04616
2025-01-24 15:00:00;62.490448;12.899999999999999;0.0;163.8;200.0;182.0;382.0;124.60955
2025-01-24 16:00:00;69.128987;5.879999999999999;0.0;64.8;200.0;72.0;272.0;124.99101
2025-01-24 17:00:00;72.777698;1.95;0.0;64.8;200.0;72.0;272.0;125.2723
2025-01-24 18:00:00;75.582149;0.3;0.0;64.8;200.0;72.0;272.0;124.11785
2025-01-24 19:00:00;75.74169;0.0;0.0;48.879;200.0;54.31;254.31000000000003;124.25831
2025-01-24 20:00:00;75.392669;0.0;0.0;48.879;200.0;54.31;254.31000000000003;124.60733
2025-01-24 21:00:00;75.101752;0.0;0.0;48.879;200.0;54.31;254.31000000000003;124.89825
2025-01-24 22:00:00;74.618382;0.0;0.0;37.143;200.0;41.27;241.27000000000004;125.38162
2025-01-24 23:00:00;73.767722;0.0;0.0;37.143;200.0;41.27;241.27000000000004;126.23228
2025-01-25 00:00:00;72.773544;0.0;0.0;37.143;200.0;41.27;241.27000000000004;127.22646
2025-01-25 01:00:00;72.543994;0.0;0.0;32.643;200.0;36.27;236.27;127.45601
2025-01-25 02:00:00;72.983935;0.0;0.0;32.643;200.0;36.27;236.27;127.01607
2025-01-25 03:00:00;73.370318;0.0;0.0;32.643;200.0;36.27;236.27;126.62968
2025-01-25 04:00:00;73.873293;0.0;0.0;6.606;200.0;7.34;207.34;126.12671
2025-01-25 05:00:00;74.363494;0.0;0.0;6.606;200.0;7.34;207.34;125.63651
2025-01-25 06:00:00;74.220391;0.0;0.0;6.606;200.0;7.34;207.34;125.77961
