;grid_import_el;pv_el;grid_export_el;gas_import;hp_heat;boiler_heat;heat_demand
2025-01-12 11:00:00;129.80405;0.0;-3.8230208e-10;-1.0579649e-12;473.28;-1.1755165e-12;473.28
2025-01-12 12:00:00;129.65405;0.15;0.0;-2.0938701e-12;473.28;-2.3265224e-12;473.28
2025-01-12 13:00:00;123.7658;0.35;-1.531542e-12;0.0;452.54;0.0;452.5400000000001
2025-01-12 14:00:00;123.8408;0.275;0.0;-1.0579649e-12;452.54;-1.1755165e-12;452.5400000000001
2025-01-12 15:00:00;123.7158;0.4;0.0;-2.1159297e-12;452.54;-2.351033e-12;452.5400000000001
2025-01-12 16:00:00;127.13567;0.2;0.0;0.0;464.28;0.0;464.28000000000003
2025-01-12 17:00:00;127.33567;0.0;-5.2370299e-13;-1.0579649e-12;464.28;-1.1755165e-12;464.28000000000003
2025-01-12 18:00:00;127.33567;0.0;-5.2370299e-13;-2.7284802e-12;464.28;-3.0316447e-12;464.28000000000003
2025-01-12 19:00:00;129.8068;0.0;-5.2370299e-13;0.0;473.29;0.0;473.29
2025-01-12 20:00:00;129.8068;0.0;-5.2370299e-13;-1.0579665e-12;473.29;-1.1755184e-12;473.29
2025-01-12 21:00:00;129.8068;0.0;-5.2370299e-13;-2.1159314e-12;473.29;-2.3510349e-12;473.29
2025-01-12 22:00:00;132.23678;0.0;-5.2370299e-13;7.542;482.15;8.38;490.53000000000003
2025-01-12 23:00:00;132.23678;0.0;-5.2370299e-13;7.542;482.15;8.38;490.53000000000003
2025-01-13 00:00:00;132.23678;0.0;-5.2370299e-13;7.542;482.15;8.38;490.53000000000003
2025-01-13 01:00:00;132.23678;0.0;-3.4780498e-10;42.426;482.15;47.14;529.29
2025-01-13 02:00:00;132.23678;0.0;-3.1459749e-10;42.426;482.15;47.14;529.29
2025-01-13 03:00:00;132.23678;0.0;-3.5063058e-10;42.426;482.15;47.14;529.29
2025-01-13 04:00:00;132.23678;0.0;-3.5643383e-10;87.552;482.15;97.28;579.43
2025-01-13 05:00:00;132.23678;0.0;-4.2764878e-10;87.552;482.15;97.28;579.43
2025-01-13 06:00:00;132.23678;0.0;-5.2370299e-13;87.552;482.15;97.28;579.43
2025-01-13 07:00:00;132.23678;0.0;-5.2370299e-13;316.665;482.15;351.85;834.0
2025-01-13 08:00:00;132.23678;0.0;-5.2370299e-13;316.665;482.15;351.85;834.0
2025-01-13 09:00:00;132.23678;0.0;-5.2370299e-13;316.665;482.15;351.85;834.0
2025-01-13 10:00:00;132.13678;0.1;0.0;286.965;482.15;318.85;801.0
2025-01-13 11:00:00;130.75678;1.4800000000000002;0.0;286.965;482.15;318.85;801.0
2025-01-13 12:00:00;127.26678;4.97;0.0;286.965;482.15;318.85;801.0
2025-01-13 13:00:00;124.83678;7.3999999999999995;0.0;202.392;482.15;224.88;707.03
2025-01-13 14:00:00;123.10678;9.13;0.0;202.392;482.15;224.88;707.03
2025-01-13 15:00:00;122.73678;9.5;0.0;202.392;482.15;224.88;707.03
2025-01-13 16:00:00;125.08678;7.15;0.0;110.916;482.15;123.24;605.39
2025-01-13 17:00:00;130.36678;1.87;0.0;110.916;482.15;123.24;605.39
2025-01-13 18:00:00;132.23678;0.0;-5.2370299e-13;110.916;482.15;123.24;605.39
2025-01-13 19:00:00;132.23678;0.0;-5.2370299e-13;69.399;482.15;77.11;559.26
2025-01-13 20:00:00;132.23678;0.0;-5.2370299e-13;69.399;482.15;77.11;559.26
2025-01-13 21:00:00;132.23678;0.0;-5.2370299e-13;69.399;482.15;77.11;559.26
2025-01-13 22:00:00;132.23678;0.0;-5.2370299e-13;85.563;482.15;95.07;577.22
2025-01-13 23:00:00;132.23678;0.0;-3.6534456e-10;85.563;482.15;95.07;577.22
2025-01-14 00:00:00;132.23678;0.0;-6.4119557e-12;85.563;482.15;95.07;577.22
2025-01-14 01:00:00;132.23678;0.0;-3.6671465e-10;117.072;482.15;130.08;612.23
2025-01-14 02:00:00;132.23678;0.0;-3.737271e-10;117.072;482.15;130.08;612.23
2025-01-14 03:00:00;132.23678;0.0;-3.7501671e-10;117.072;482.15;130.08;612.23
2025-01-14 04:00:00;132.23678;0.0;-3.8275433e-10;182.583;482.15;202.87;685.02
2025-01-14 05:00:00;132.23678;0.0;-1.2965921e-10;182.583;482.15;202.87;685.02
2025-01-14 06:00:00;132.23678;0.0;-5.2370299e-13;182.583;482.15;202.87;685.02
2025-01-14 07:00:00;132.23678;0.0;-5.2370299e-13;357.075;482.15;396.75;878.9
2025-01-14 08:00:00;132.23678;0.0;-5.2370299e-13;357.075;482.15;396.75;878.9
2025-01-14 09:00:00;132.23678;0.0;-5.2370299e-13;357.075;482.15;396.75;878.9
2025-01-14 10:00:00;132.06978;0.167;0.0;303.165;482.15;336.85;819.0
2025-01-14 11:00:00;131.98678;0.25;0.0;303.165;482.15;336.85;819.0
2025-01-14 12:00:00;128.60678;3.63;0.0;303.165;482.15;336.85;819.0
2025-01-14 13:00:00;124.91678;7.32;0.0;139.473;482.15;154.97;637.12
2025-01-14 14:00:00;125.05678;7.18;0.0;139.473;482.15;154.97;637.12
2025-01-14 15:00:00;124.93678;7.299999999999999;0.0;139.473;482.15;154.97;637.12
2025-01-14 16:00:00;128.35678;3.88;0.0;21.735;482.15;24.15;506.3
2025-01-14 17:00:00;131.58678;0.65;0.0;21.735;482.15;24.15;506.3
2025-01-14 18:00:00;132.23678;0.0;-5.2370299e-13;21.735;482.15;24.15;506.3
2025-01-14 19:00:00;117.73914;0.0;-5.2370299e-13;0.0;429.29;0.0;429.29
2025-01-14 20:00:00;117.73914;0.0;-5.2370299e-13;0.0;429.29;0.0;429.29
2025-01-14 21:00:00;117.73914;0.0;-5.2370299e-13;0.0;429.29;0.0;429.29
2025-01-14 22:00:00;123.48225;0.0;-5.2370299e-13;0.0;450.23;0.0;450.23
2025-01-14 23:00:00;123.48225;0.0;-5.2370299e-13;-1.0579649e-12;450.23;-1.1755165e-12;450.23
2025-01-15 00:00:00;123.48225;0.0;-1.8221087e-10;-2.1159297e-12;450.23;-2.351033e-12;450.23
2025-01-15 01:00:00;127.86774;0.0;-1.2772479e-10;0.0;466.22;0.0;466.22
2025-01-15 02:00:00;127.86774;0.0;-2.1477355e-10;-1.0579649e-12;466.22;-1.1755165e-12;466.22
2025-01-15 03:00:00;127.86774;0.0;-1.4513454e-10;-2.1159297e-12;466.22;-2.351033e-12;466.22
2025-01-15 04:00:00;132.23678;0.0;-2.3024889e-10;8.226;482.15;9.14;491.29
2025-01-15 05:00:00;132.23678;0.0;-5.2370299e-13;8.226;482.15;9.14;491.29
2025-01-15 06:00:00;132.23678;0.0;-5.2370299e-13;8.226;482.15;9.14;491.29
2025-01-15 07:00:00;132.23678;0.0;-5.2370299e-13;118.665;482.15;131.85;614.0
2025-01-15 08:00:00;132.23678;0.0;-5.2370299e-13;118.665;482.15;131.85;614.0
2025-01-15 09:00:00;132.23678;0.0;-5.2370299e-13;118.665;482.15;131.85;614.0
2025-01-15 10:00:00;132.23678;0.0;-5.2370299e-13;115.965;482.15;128.85;611.0
2025-01-15 11:00:00;131.51178;0.725;0.0;115.965;482.15;128.85;611.0
2025-01-15 12:00:00;129.85678;2.38;0.0;115.965;482.15;128.85;611.0
2025-01-15 13:00:00;127.98678;4.25;0.0;112.365;482.15;124.85;607.0
2025-01-15 14:00:00;127.70678;4.53;0.0;112.365;482.15;124.85;607.0
2025-01-15 15:00:00;127.88678;4.35;0.0;112.365;482.15;124.85;607.0
2025-01-15 16:00:00;128.95678;3.2800000000000002;0.0;23.445;482.15;26.05;508.2
2025-01-15 17:00:00;131.60378;0.633;0.0;23.445;482.15;26.05;508.2
2025-01-15 18:00:00;132.23678;0.0;-5.2370299e-13;23.445;482.15;26.05;508.2
2025-01-15 19:00:00;125.4021;0.0;-5.2370299e-13;0.0;457.23;0.0;457.22999999999996
2025-01-15 20:00:00;125.4021;0.0;-5.2370299e-13;0.0;457.23;0.0;457.22999999999996
2025-01-15 21:00:00;125.4021;0.0;-5.2370299e-13;0.0;457.23;0.0;457.22999999999996
2025-01-15 22:00:00;130.0646;0.0;-5.2370299e-13;0.0;474.23;0.0;474.22999999999996
2025-01-15 23:00:00;130.0646;0.0;-5.2370299e-13;-1.0579649e-12;474.23;-1.1755165e-12;474.22999999999996
2025-01-16 00:00:00;130.0646;0.0;-5.2370299e-13;-2.1159297e-12;474.23;-2.351033e-12;474.22999999999996
2025-01-16 01:00:00;129.24455;0.0;-5.2370299e-13;0.0;471.24;0.0;471.24
2025-01-16 02:00:00;129.24455;0.0;-5.2370299e-13;-1.0579649e-12;471.24;-1.1755165e-12;471.24
2025-01-16 03:00:00;129.24455;0.0;-5.2370299e-13;-2.1159297e-12;471.24;-2.351033e-12;471.24
2025-01-16 04:00:00;132.23678;0.0;-5.2370299e-13;11.205;482.15;12.45;494.6
2025-01-16 05:00:00;132.23678;0.0;-5.2370299e-13;11.205;482.15;12.45;494.6
2025-01-16 06:00:00;132.23678;0.0;-5.2370299e-13;11.205;482.15;12.45;494.6
2025-01-16 07:00:00;132.23678;0.0;-5.2370299e-13;132.165;482.15;146.85;629.0
2025-01-16 08:00:00;132.23678;0.0;-5.2370299e-13;132.165;482.15;146.85;629.0
2025-01-16 09:00:00;132.23678;0.0;-5.2370299e-13;132.165;482.15;146.85;629.0
2025-01-16 10:00:00;131.60378;0.633;0.0;133.965;482.15;148.85;631.0
2025-01-16 11:00:00;128.58678;3.6499999999999995;0.0;133.965;482.15;148.85;631.0
2025-01-16 12:00:00;124.05678;8.18;0.0;133.965;482.15;148.85;631.0
2025-01-16 13:00:00;120.93678;11.300000000000002;0.0;115.965;482.15;128.85;611.0
2025-01-16 14:00:00;119.63678;12.599999999999998;0.0;115.965;482.15;128.85;611.0
2025-01-16 15:00:00;112.93678;19.3;0.0;115.965;482.15;128.85;611.0
2025-01-16 16:00:00;91.536782;40.7;0.0;22.131;482.15;24.59;506.74
2025-01-16 17:00:00;121.83678;10.4;0.0;22.131;482.15;24.59;506.74
2025-01-16 18:00:00;131.73678;0.5;0.0;22.131;482.15;24.59;506.74
2025-01-16 19:00:00;124.36538;0.0;-5.2370299e-13;0.0;453.45;0.0;453.45
2025-01-16 20:00:00;124.36538;0.0;-5.2370299e-13;0.0;453.45;0.0;453.45
2025-01-16 21:00:00;124.36538;0.0;-5.2370299e-13;0.0;453.45;0.0;453.45
2025-01-16 22:00:00;131.98994;0.0;-5.2370299e-13;0.0;481.25;0.0;481.25
2025-01-16 23:00:00;131.98994;0.0;-5.2370299e-13;-1.0579912e-12;481.25;-1.1755458e-12;481.25
2025-01-17 00:00:00;131.98994;0.0;-5.2370299e-13;-2.1159561e-12;481.25;-2.3510623e-12;481.25
2025-01-17 01:00:00;132.23678;0.0;-5.2370299e-13;39.672;482.15;44.08;526.23
2025-01-17 02:00:00;132.23678;0.0;-5.2370299e-13;39.672;482.15;44.08;526.23
2025-01-17 03:00:00;132.23678;0.0;-5.2370299e-13;39.672;482.15;44.08;526.23
2025-01-17 04:00:00;132.23678;0.0;-5.2370299e-13;74.502;482.15;82.78;564.93
2025-01-17 05:00:00;132.23678;0.0;-5.2370299e-13;74.502;482.15;82.78;564.93
2025-01-17 06:00:00;132.23678;0.0;-5.2370299e-13;74.502;482.15;82.78;564.93
2025-01-17 07:00:00;132.23678;0.0;-5.2370299e-13;225.765;482.15;250.85;733.0
2025-01-17 08:00:00;132.23678;0.0;-5.2370299e-13;225.765;482.15;250.85;733.0
2025-01-17 09:00:00;132.23678;0.0;-5.2370299e-13;225.765;482.15;250.85;733.0
2025-01-17 10:00:00;130.15678;2.08;0.0;215.865;482.15;239.85;722.0
2025-01-17 11:00:00;125.10678;7.13;0.0;215.865;482.15;239.85;722.0
2025-01-17 12:00:00;119.53678;12.700000000000001;0.0;215.865;482.15;239.85;722.0
2025-01-17 13:00:00;117.43678;14.799999999999999;0.0;193.365;482.15;214.85;697.0
2025-01-17 14:00:00;117.43678;14.799999999999999;0.0;193.365;482.15;214.85;697.0
2025-01-17 15:00:00;122.03678;10.2;0.0;193.365;482.15;214.85;697.0
2025-01-17 16:00:00;126.00678;6.230000000000001;0.0;62.109;482.15;69.01;551.16
2025-01-17 17:00:00;130.68678;1.55;0.0;62.109;482.15;69.01;551.16
2025-01-17 18:00:00;132.23678;0.0;-5.2370299e-13;62.109;482.15;69.01;551.16
2025-01-17 19:00:00;132.23678;0.0;-5.2370299e-13;25.353;482.15;28.17;510.32
2025-01-17 20:00:00;132.23678;0.0;-5.2370299e-13;25.353;482.15;28.17;510.32
2025-01-17 21:00:00;132.23678;0.0;-5.2370299e-13;25.353;482.15;28.17;510.32
2025-01-17 22:00:00;132.23678;0.0;-5.2370299e-13;25.308;482.15;28.12;510.27000000000004
2025-01-17 23:00:00;132.23678;0.0;-5.2370299e-13;25.308;482.15;28.12;510.27000000000004
2025-01-18 00:00:00;132.23678;0.0;-5.2370299e-13;25.308;482.15;28.12;510.27000000000004
2025-01-18 01:00:00;132.23678;0.0;-5.2370299e-13;28.89;482.15;32.1;514.25
2025-01-18 02:00:00;132.23678;0.0;-5.2370299e-13;28.89;482.15;32.1;514.25
2025-01-18 03:00:00;132.23678;0.0;-5.2370299e-13;28.89;482.15;32.1;514.25
2025-01-18 04:00:00;132.23678;0.0;-5.2370299e-13;28.008;482.15;31.12;513.27
2025-01-18 05:00:00;132.23678;0.0;-5.2370299e-13;28.008;482.15;31.12;513.27
2025-01-18 06:00:00;132.23678;0.0;-5.2370299e-13;28.008;482.15;31.12;513.27
2025-01-18 07:00:00;132.23678;0.0;-5.2370299e-13;36.954;482.15;41.06;523.21
2025-01-18 08:00:00;132.23678;0.0;-5.2370299e-13;36.954;482.15;41.06;523.21
2025-01-18 09:00:00;132.23678;0.0;-5.2370299e-13;36.954;482.15;41.06;523.21
2025-01-18 10:00:00;130.55678;1.6799999999999997;0.0;28.845;482.15;32.05;514.2
2025-01-18 11:00:00;124.08678;8.15;0.0;28.845;482.15;32.05;514.2
2025-01-18 12:00:00;110.13678;22.099999999999998;0.0;28.845;482.15;32.05;514.2
2025-01-18 13:00:00;60.731799;60.4;0.0;0.0;441.66;0.0;441.6600000000001
2025-01-18 14:00:00;23.631799;97.49999999999999;0.0;-1.0579649e-12;441.66;-1.1755165e-12;441.6600000000001
2025-01-18 15:00:00;35.731799;85.4;0.0;0.0;441.66;0.0;441.6600000000001
2025-01-18 16:00:00;82.836782;49.4;0.0;0.081;482.15;0.09;482.24
2025-01-18 17:00:00;123.41678;8.82;0.0;0.081;482.15;0.09;482.24
2025-01-18 18:00:00;131.63678;0.6;0.0;0.081;482.15;0.09;482.24
2025-01-18 19:00:00;132.23678;0.0;-5.2370299e-13;17.262;482.15;19.18;501.3299999999999
2025-01-18 20:00:00;132.23678;0.0;-5.2370299e-13;17.262;482.15;19.18;501.3299999999999
2025-01-18 21:00:00;132.23678;0.0;-5.2370299e-13;17.262;482.15;19.18;501.3299999999999
2025-01-18 22:00:00;132.23678;0.0;-5.2370299e-13;36.171;482.15;40.19;522.34
2025-01-18 23:00:00;132.23678;0.0;-5.2370299e-13;36.171;482.15;40.19;522.34
2025-01-19 00:00:00;132.23678;0.0;-5.2370299e-13;36.171;482.15;40.19;522.34
2025-01-19 01:00:00;132.23678;0.0;-5.2370299e-13;39.708;482.15;44.12;526.27
2025-01-19 02:00:00;132.23678;0.0;-5.2370299e-13;39.708;482.15;44.12;526.27
2025-01-19 03:00:00;132.23678;0.0;-5.2370299e-13;39.708;482.15;44.12;526.27
2025-01-19 04:00:00;132.23678;0.0;-5.2370299e-13;52.281;482.15;58.09;540.24
2025-01-19 05:00:00;132.23678;0.0;-5.2370299e-13;52.281;482.15;58.09;540.24
2025-01-19 06:00:00;132.23678;0.0;-5.2370299e-13;52.281;482.15;58.09;540.24
2025-01-19 07:00:00;132.23678;0.0;-5.2370299e-13;58.662;482.15;65.18;547.33
2025-01-19 08:00:00;132.23678;0.0;-5.2370299e-13;58.662;482.15;65.18;547.33
2025-01-19 09:00:00;132.23678;0.0;-5.2370299e-13;58.662;482.15;65.18;547.33
2025-01-19 10:00:00;130.20678;2.03;0.0;53.334;482.15;59.26;541.41
2025-01-19 11:00:00;125.03678;7.2;0.0;53.334;482.15;59.26;541.41
2025-01-19 12:00:00;120.03678;12.2;0.0;53.334;482.15;59.26;541.41
2025-01-19 13:00:00;117.73678;14.5;0.0;50.076;482.15;55.64;537.79
2025-01-19 14:00:00;118.13678;14.1;0.0;50.076;482.15;55.64;537.79
2025-01-19 15:00:00;122.41678;9.82;0.0;50.076;482.15;55.64;537.79
2025-01-19 16:00:00;125.88678;6.3500000000000005;0.0;57.699;482.15;64.11;546.26
2025-01-19 17:00:00;130.43678;1.8;0.0;57.699;482.15;64.11;546.26
2025-01-19 18:00:00;132.03678;0.2;0.0;57.699;482.15;64.11;546.26
2025-01-19 19:00:00;132.23678;0.0;-5.2370299e-13;64.899;482.15;72.11;554.26
2025-01-19 20:00:00;132.23678;0.0;-5.2370299e-13;64.899;482.15;72.11;554.26
2025-01-19 21:00:00;132.23678;0.0;-5.2370299e-13;64.899;482.15;72.11;554.26
2025-01-19 22:00:00;132.23678;0.0;-5.2370299e-13;52.389;482.15;58.21;540.36
2025-01-19 23:00:00;132.23678;0.0;-5.2370299e-13;52.389;482.15;58.21;540.36
2025-01-20 00:00:00;132.23678;0.0;-5.2370299e-13;52.389;482.15;58.21;540.36
2025-01-20 01:00:00;132.23678;0.0;-5.2370299e-13;62.181;482.15;69.09;551.24
2025-01-20 02:00:00;132.23678;0.0;-5.2370299e-13;62.181;482.15;69.09;551.24
2025-01-20 03:00:00;132.23678;0.0;-5.2370299e-13;62.181;482.15;69.09;551.24
2025-01-20 04:00:00;132.23678;0.0;-5.2370299e-13;98.523;482.15;109.47;591.62
2025-01-20 05:00:00;132.23678;0.0;-5.2370299e-13;98.523;482.15;109.47;591.62
2025-01-20 06:00:00;132.23678;0.0;-5.2370299e-13;98.523;482.15;109.47;591.62
2025-01-20 07:00:00;132.23678;0.0;-5.2370299e-13;257.265;482.15;285.85;768.0
2025-01-20 08:00:00;0.0;0.0;0.0;691.2;0.0;768.0;768.0
2025-01-20 09:00:00;132.23678;0.0;-5.2370299e-13;257.265;482.15;285.85;768.0
2025-01-20 10:00:00;131.08678;1.15;0.0;244.665;482.15;271.85;754.0
2025-01-20 11:00:00;126.28678;5.95;0.0;244.665;482.15;271.85;754.0
2025-01-20 12:00:00;116.13678;16.1;0.0;244.665;482.15;271.85;754.0
2025-01-20 13:00:00;117.83678;14.4;0.0;219.465;482.15;243.85;726.0
2025-01-20 14:00:00;116.83678;15.4;0.0;219.465;482.15;243.85;726.0
2025-01-20 15:00:00;118.73678;13.5;0.0;219.465;482.15;243.85;726.0
2025-01-20 16:00:00;0.0;12.700000000000001;12.7;540.081;0.0;600.09;600.09
2025-01-20 17:00:00;0.0;2.03;2.03;540.081;0.0;600.09;600.09
2025-01-20 18:00:00;0.0;0.3;0.3;540.081;0.0;600.09;600.09
2025-01-20 19:00:00;132.23678;0.0;-5.2370299e-13;41.787;482.15;46.43;528.58
2025-01-20 20:00:00;132.23678;0.0;-5.2370299e-13;41.787;482.15;46.43;528.58
2025-01-20 21:00:00;132.23678;0.0;-5.2370299e-13;41.787;482.15;46.43;528.58
2025-01-20 22:00:00;132.23678;0.0;-5.2370299e-13;36.045;482.15;40.05;522.2
2025-01-20 23:00:00;132.23678;0.0;-5.2370299e-13;36.045;482.15;40.05;522.2
2025-01-21 00:00:00;132.23678;0.0;-5.2370299e-13;36.045;482.15;40.05;522.2
2025-01-21 01:00:00;132.23678;0.0;-5.2370299e-13;56.79;482.15;63.1;545.25
2025-01-21 02:00:00;132.23678;0.0;-5.2370299e-13;56.79;482.15;63.1;545.25
2025-01-21 03:00:00;132.23678;0.0;-5.2370299e-13;56.79;482.15;63.1;545.25
2025-01-21 04:00:00;132.23678;0.0;-5.2370299e-13;101.358;482.15;112.62;594.77
2025-01-21 05:00:00;132.23678;0.0;-5.2370299e-13;101.358;482.15;112.62;594.77
2025-01-21 06:00:00;132.23678;0.0;-5.2370299e-13;101.358;482.15;112.62;594.77
2025-01-21 07:00:00;132.23678;0.0;-5.2370299e-13;279.765;482.15;310.85;793.0
2025-01-21 08:00:00;132.23678;0.0;-5.2370299e-13;279.765;482.15;310.85;793.0
2025-01-21 09:00:00;130.93678;1.3;0.0;279.765;482.15;310.85;793.0
2025-01-21 10:00:00;127.30678;4.93;0.0;242.865;482.15;269.85;752.0
2025-01-21 11:00:00;119.83678;12.4;0.0;242.865;482.15;269.85;752.0
2025-01-21 12:00:00;109.03678;23.2;0.0;242.865;482.15;269.85;752.0
2025-01-21 13:00:00;99.836782;32.4;0.0;190.44;482.15;211.6;693.75
2025-01-21 14:00:00;80.936782;51.3;0.0;190.44;482.15;211.6;693.75
2025-01-21 15:00:00;62.236782;70.0;0.0;190.44;482.15;211.6;693.75
2025-01-21 16:00:00;89.336782;42.9;0.0;27.117;482.15;30.13;512.28
2025-01-21 17:00:00;119.33678;12.899999999999999;0.0;27.117;482.15;30.13;512.28
2025-01-21 18:00:00;131.13678;1.1;0.0;27.117;482.15;30.13;512.28
2025-01-21 19:00:00;121.58708;0.0;-5.2370299e-13;0.0;443.32;0.0;443.32000000000005
2025-01-21 20:00:00;121.58708;0.0;-5.2370299e-13;0.0;443.32;0.0;443.32000000000005
2025-01-21 21:00:00;121.58708;0.0;-5.2370299e-13;0.0;443.32;0.0;443.32000000000005
2025-01-21 22:00:00;122.74996;0.0;-5.2370299e-13;0.0;447.56;0.0;447.56
2025-01-21 23:00:00;122.74996;0.0;-5.2370299e-13;-6.4719735e-13;447.56;-7.1910817e-13;447.56
2025-01-22 00:00:00;122.74996;0.0;-5.2370299e-13;0.0;447.56;0.0;447.56
2025-01-22 01:00:00;132.23678;0.0;-5.2370299e-13;3.672;482.15;4.08;486.23
2025-01-22 02:00:00;132.23678;0.0;-5.2370299e-13;3.672;482.15;4.08;486.23
2025-01-22 03:00:00;132.23678;0.0;-5.2370299e-13;3.672;482.15;4.08;486.23
2025-01-22 04:00:00;130.97516;0.0;-5.2370299e-13;0.0;477.55;0.0;477.55
2025-01-22 05:00:00;130.97516;0.0;-5.2370299e-13;-1.0579649e-12;477.55;-1.1755165e-12;477.55
2025-01-22 06:00:00;130.97516;0.0;-5.2370299e-13;-2.1159297e-12;477.55;-2.351033e-12;477.55
2025-01-22 07:00:00;132.23678;0.0;-5.2370299e-13;127.656;482.15;141.84;623.99
2025-01-22 08:00:00;132.23678;0.0;-5.2370299e-13;127.656;482.15;141.84;623.99
2025-01-22 09:00:00;131.13678;1.1;0.0;127.656;482.15;141.84;623.99
2025-01-22 10:00:00;126.95678;5.28;0.0;103.185;482.15;114.65;596.8
2025-01-22 11:00:00;121.03678;11.2;0.0;103.185;482.15;114.65;596.8
2025-01-22 12:00:00;121.13678;11.1;0.0;103.185;482.15;114.65;596.8
2025-01-22 13:00:00;116.83678;15.4;0.0;41.445;482.15;46.05;528.2
2025-01-22 14:00:00;115.13678;17.1;0.0;41.445;482.15;46.05;528.2
2025-01-22 15:00:00;123.75678;8.48;0.0;41.445;482.15;46.05;528.2
2025-01-22 16:00:00;110.72648;6.7;0.0;0.0;428.15;0.0;428.15
2025-01-22 17:00:00;112.19648;5.23;0.0;0.0;428.15;0.0;428.15
2025-01-22 18:00:00;117.12648;0.3;0.0;0.0;428.15;0.0;428.15
2025-01-22 19:00:00;99.922901;0.0;-5.2370299e-13;0.0;364.33;0.0;364.33
2025-01-22 20:00:00;99.922901;0.0;-5.2370299e-13;0.0;364.33;0.0;364.33
2025-01-22 21:00:00;99.922901;0.0;-5.2370299e-13;0.0;364.33;0.0;364.33
2025-01-22 22:00:00;102.36934;0.0;-5.2370299e-13;0.0;373.25;0.0;373.25
2025-01-22 23:00:00;102.36934;0.0;-5.2370299e-13;0.0;373.25;0.0;373.25
2025-01-23 00:00:00;102.36934;0.0;-5.2370299e-13;0.0;373.25;0.0;373.25
2025-01-23 01:00:00;108.18101;0.0;-2.2928168e-10;0.0;394.44;0.0;394.44
2025-01-23 02:00:00;108.18101;0.0;-3.7359721e-10;-4.1590364e-13;394.44;-4.6211516e-13;394.44
2025-01-23 03:00:00;108.18101;0.0;-3.8565597e-10;-1.4772389e-12;394.44;-1.6413766e-12;394.44
2025-01-23 04:00:00;122.26726;0.0;-3.8823519e-10;0.0;445.8;0.0;445.79999999999995
2025-01-23 05:00:00;122.26726;0.0;-4.2595632e-10;-1.0579649e-12;445.8;-1.1755165e-12;445.79999999999995
2025-01-23 06:00:00;122.26726;0.0;-3.1442857e-11;-2.1159297e-12;445.8;-2.351033e-12;445.79999999999995
2025-01-23 07:00:00;132.23678;0.0;-5.2370299e-13;70.965;482.15;78.85;561.0
2025-01-23 08:00:00;132.23678;0.0;-5.2370299e-13;70.965;482.15;78.85;561.0
2025-01-23 09:00:00;131.93678;0.3;0.0;70.965;482.15;78.85;561.0
2025-01-23 10:00:00;128.35678;3.88;0.0;69.165;482.15;76.85;559.0
2025-01-23 11:00:00;122.25678;9.98;0.0;69.165;482.15;76.85;559.0
2025-01-23 12:00:00;105.83678;26.4;-1.6222317e-13;69.165;482.15;76.85;559.0
2025-01-23 13:00:00;109.63678;22.600000000000005;-1.8546874e-12;30.438;482.15;33.82;515.97
2025-01-23 14:00:00;81.636782;50.6;-3.2240282e-13;30.438;482.15;33.82;515.97
2025-01-23 15:00:00;71.436782;60.8;0.0;30.438;482.15;33.82;515.97
2025-01-23 16:00:00;91.124272;17.8;-1.5313058e-12;0.0;397.15;0.0;397.15
2025-01-23 17:00:00;102.47427;6.449999999999999;0.0;-1.0613353e-12;397.15;-1.1792614e-12;397.15
2025-01-23 18:00:00;108.42427;0.5;-2.2568198e-12;0.0;397.15;0.0;397.15
2025-01-23 19:00:00;94.44309;0.0;-4.2853553e-10;0.0;344.35;0.0;344.35
2025-01-23 20:00:00;94.44309;0.0;-4.2853556e-10;-1.0579649e-12;344.35;-1.1755165e-12;344.35
2025-01-23 21:00:00;94.44309;0.0;-4.2821316e-10;-2.1159297e-12;344.35;-2.351033e-12;344.35
2025-01-23 22:00:00;88.675301;0.0;-4.2789076e-10;0.0;323.32;0.0;323.32
2025-01-23 23:00:00;88.675301;0.0;-4.2756835e-10;-1.3023088e-09;323.32;-1.4470098e-09;323.32
2025-01-24 00:00:00;88.675301;0.0;-4.2724595e-10;-2.1159297e-12;323.32;-2.351033e-12;323.32
2025-01-24 01:00:00;89.775103;0.0;-4.2692355e-10;0.0;327.33;0.0;327.33
2025-01-24 02:00:00;89.775103;0.0;-4.2660114e-10;-4.1273579e-11;327.33;-4.5859532e-11;327.33
2025-01-24 03:00:00;89.775103;0.0;0.0;0.0;327.33;0.0;327.33
2025-01-24 04:00:00;92.986744;0.0;-4.2563394e-10;0.0;339.04;0.0;339.04
2025-01-24 05:00:00;92.986744;0.0;-4.2531153e-10;0.0;339.04;0.0;339.04
2025-01-24 06:00:00;92.986744;0.0;-4.2466673e-10;-1.0579649e-12;339.04;-1.1755165e-12;339.04
2025-01-24 07:00:00;109.72787;0.0;-4.2281274e-10;0.0;400.08;0.0;400.08
2025-01-24 08:00:00;109.72787;0.0;-5.2370299e-13;0.0;400.08;0.0;400.08
2025-01-24 09:00:00;109.12787;0.6;-3.3053413e-12;-3.7903989e-13;400.08;-4.2115544e-13;400.08
2025-01-24 10:00:00;99.246512;2.7800000000000002;0.0;0.0;372.0;0.0;372.0
2025-01-24 11:00:00;92.926512;9.1;0.0;-1.0579649e-12;372.0;-1.1755165e-12;372.0
2025-01-24 12:00:00;81.526512;20.5;-3.2240282e-13;-2.1159297e-12;372.0;-2.351033e-12;372.0
