,time,temp_air,ghi,wind_meridional,wind_zonal,wind_speed,precipitation,latitude,longitude,nuts_id,profil
6789,2025-10-10 22:00:00,286.03338623046875,0.0,0.1601500064134597,1.5201624631881714,1.5286513566970823,,50.845454545454544,6.454545454545454,DEA26,0.0
6790,2025-10-10 23:00:00,285.556396484375,0.0,-0.0218145195394754,1.549560546875,1.5500839948654177,,50.845454545454544,6.454545454545454,DEA26,0.0
6791,2025-10-11 00:00:00,285.2686462402344,0.0,-0.190217450261116,1.5091331005096436,1.5218757390975952,,50.845454545454544,6.454545454545454,DEA26,0.0
6792,2025-10-11 01:00:00,285.2398986816406,0.0,-0.1973530203104019,1.417382001876831,1.4330859184265137,,50.845454545454544,6.454545454545454,DEA26,0.0
6793,2025-10-11 02:00:00,285.33428955078125,0.0,-0.2730976343154907,1.374600529670715,1.402669072151184,,50.845454545454544,6.454545454545454,DEA26,0.0
6794,2025-10-11 03:00:00,285.2472229003906,0.0,-0.3762942254543304,1.3540024757385254,1.406401753425598,,50.845454545454544,6.454545454545454,DEA26,0.0
6795,2025-10-11 04:00:00,285.3267822265625,0.0,-0.5139021277427673,1.1845272779464722,1.2935885190963743,,50.845454545454544,6.454545454545454,DEA26,0.0
6796,2025-10-11 05:00:00,285.2568054199219,0.0,-0.6706057190895081,1.0372370481491089,1.2382932901382446,,50.845454545454544,6.454545454545454,DEA26,0.0
6797,2025-10-11 06:00:00,285.2314147949219,126.90908813476562,-0.7615758776664734,0.8869157433509827,1.179080843925476,,50.845454545454544,6.454545454545454,DEA26,4.9496808975311234e-05
6798,2025-10-11 07:00:00,285.5604248046875,44509.2734375,-0.4404504895210266,0.9099412560462952,1.0115147829055786,,50.845454545454544,6.454545454545454,DEA26,0.017359410877071154
6799,2025-10-11 08:00:00,286.0876159667969,160320.90625,-1.1234866380691528,0.8320575952529907,1.4204975366592407,,50.845454545454544,6.454545454545454,DEA26,0.062528014250472
6800,2025-10-11 09:00:00,286.55841064453125,299458.0,-1.6054867506027222,0.7938385009765625,1.8204487562179563,,50.845454545454544,6.454545454545454,DEA26,0.11679396361582033
6801,2025-10-11 10:00:00,286.9342346191406,433035.09375,-1.4867955446243286,0.9028583765029908,1.7878022193908691,,50.845454545454544,6.454545454545454,DEA26,0.16889141376690836
6802,2025-10-11 11:00:00,287.04400634765625,387690.71875,-1.2783236503601074,0.9483448266983032,1.6369704008102417,,50.845454545454544,6.454545454545454,DEA26,0.15120629837866656
6803,2025-10-11 12:00:00,287.2675170898437,481616.0,-1.1580039262771606,1.1198744773864746,1.6299265623092651,,50.845454545454544,6.454545454545454,DEA26,0.18783883409625698
6804,2025-10-11 13:00:00,287.4310913085937,533199.25,-1.3784722089767456,1.202460527420044,1.8429827690124512,,50.845454545454544,6.454545454545454,DEA26,0.20795722206280243
6805,2025-10-11 14:00:00,287.406982421875,404619.28125,-1.6228623390197754,0.9027488231658936,1.873196721076965,,50.845454545454544,6.454545454545454,DEA26,0.15780873983186916
6806,2025-10-11 15:00:00,287.336669921875,316667.8125,-1.7008872032165527,0.4884657561779022,1.783555507659912,,50.845454545454544,6.454545454545454,DEA26,0.12350609758772989
6807,2025-10-11 16:00:00,287.0606994628906,134968.1875,-1.262200117111206,0.149662360548973,1.2990261316299438,,50.845454545454544,6.454545454545454,DEA26,0.052640001536670304
6808,2025-10-11 17:00:00,286.7112121582031,22844.0,-0.4763239026069641,0.2261000573635101,0.7242264747619629,,50.845454545454544,6.454545454545454,DEA26,0.00890956763499322
6809,2025-10-11 18:00:00,286.3022766113281,0.0,0.1110340431332588,0.2776864767074585,0.5211893916130066,,50.845454545454544,6.454545454545454,DEA26,0.0
6810,2025-10-11 19:00:00,285.6587219238281,0.0,-0.3007216155529022,0.0389834307134151,0.5116414427757263,,50.845454545454544,6.454545454545454,DEA26,0.0
6811,2025-10-11 20:00:00,285.2518920898437,0.0,0.1050595343112945,0.1762834042310714,0.4731816351413727,,50.845454545454544,6.454545454545454,DEA26,0.0
6812,2025-10-11 21:00:00,285.00506591796875,0.0,0.39166259765625,0.2200705856084823,0.58609539270401,,50.845454545454544,6.454545454545454,DEA26,0.0
6813,2025-10-11 22:00:00,284.8199462890625,0.0,0.4598993957042694,0.2787850201129913,0.6418485045433044,,50.845454545454544,6.454545454545454,DEA26,0.0
6814,2025-10-11 23:00:00,284.5935363769531,0.0,0.4508946239948272,0.3995319604873657,0.6828796863555908,,50.845454545454544,6.454545454545454,DEA26,0.0
6815,2025-10-12 00:00:00,284.4198303222656,0.0,0.3060580193996429,0.5514512658119202,0.6948349475860596,,50.845454545454544,6.454545454545454,DEA26,0.0
6816,2025-10-12 01:00:00,284.1152038574219,0.0,0.1379814147949218,0.7090370655059814,0.763180673122406,,50.845454545454544,6.454545454545454,DEA26,0.0
6817,2025-10-12 02:00:00,283.9320678710937,0.0,-0.0419876798987388,0.754554033279419,0.7803630232810974,,50.845454545454544,6.454545454545454,DEA26,0.0
6818,2025-10-12 03:00:00,283.7004699707031,0.0,-0.2426092028617859,0.7926649451255798,0.8312829732894897,,50.845454545454544,6.454545454545454,DEA26,0.0
6819,2025-10-12 04:00:00,283.5714416503906,0.0,-0.4256134033203125,0.6869673132896423,0.8155233860015869,,50.845454545454544,6.454545454545454,DEA26,0.0
6820,2025-10-12 05:00:00,283.6043701171875,0.0,-0.4415699243545532,0.6633564233779907,0.8059211373329163,,50.845454545454544,6.454545454545454,DEA26,0.0
6821,2025-10-12 06:00:00,283.24481201171875,98.18181610107422,-0.5215717554092407,0.766442060470581,0.9349406957626344,,50.845454545454544,6.454545454545454,DEA26,3.829266026435769e-05
6822,2025-10-12 07:00:00,284.3402099609375,70941.453125,-0.5834600329399109,0.4368688464164734,0.7486119866371155,,50.845454545454544,6.454545454545454,DEA26,0.02766843261871339
6823,2025-10-12 08:00:00,285.5200500488281,273790.53125,-0.935485064983368,0.3089183568954468,1.0373289585113523,,50.845454545454544,6.454545454545454,DEA26,0.10678319278552792
6824,2025-10-12 09:00:00,286.2440490722656,463598.90625,-1.7150462865829468,0.1933996081352234,1.7644360065460205,,50.845454545454544,6.454545454545454,DEA26,0.18081184603148556
