time,el_price_eur_kwh,heat_demand_kw,PV_kw,COP,gas_price,solar_q_Wm2,cop_wshp,profil,solar_profil,cop_s_3
2025-07-11 02:00:00,0.0906899999999999,2.11,0.0,2.980630859375001,0.1199,0.0,3.66733250788418,0.0,0.0,3.645882395469079
2025-07-11 03:00:00,0.09153,2.11,0.0,2.9575253906250007,0.1199,0.0,3.6664614939351776,0.0,0.0,3.645882395469079
2025-07-11 04:00:00,0.0994,2.11,0.0,2.942096923828126,0.1199,0.0,3.6656368644898834,0.0026121268013705,0.0026121268013705,3.6469945031097377
2025-07-11 05:00:00,0.1074099999999999,3.38,0.0,2.971393798828126,0.1199,0.0,3.6650900129639927,0.0636018430683249,0.0636018430683249,3.673154987449467
2025-07-11 06:00:00,0.10592,3.38,0.0,3.014866699218751,0.1199,0.0,3.6650724352531294,0.1904097585974802,0.1904097585974802,3.7287666173873544
2025-07-11 07:00:00,0.10518,3.38,0.0,3.076061767578126,0.1199,0.0,3.665113979045497,0.2050210458504002,0.2050210458504002,3.73528278086799
2025-07-11 08:00:00,0.0933,1.07,3.03,3.102210449218751,0.1199,0.0803966057881247,3.6654544147369705,0.2802118060156547,0.2802118060156547,3.7691788637865113
2025-07-11 09:00:00,0.0829,1.07,9.88,3.135561279296876,0.1199,0.183261362113133,3.666113169499064,0.3632701280165321,0.3632701280165321,3.807344000545145
2025-07-11 10:00:00,0.07315,1.07,31.0,3.170187744140626,0.1199,0.2683284512632684,3.667015109853614,0.4307144512629314,0.4307144512629314,3.8389078535263064
2025-07-11 11:00:00,0.06382,0.03,35.4,3.194727539062501,0.1199,0.2787369734461106,3.6678991068915634,0.4353240234123812,0.4353240234123812,3.841084244630867
2025-07-11 12:00:00,0.0421599999999999,0.03,36.7,3.2,0.1199,0.2968027693025077,3.668789711122576,0.4458822939796553,0.4458822939796553,3.846078601600172
2025-07-11 13:00:00,0.03204,0.03,58.4,3.2,0.1199,0.311470599376488,3.669680195245491,0.4548224292631949,0.4548224292631949,3.8503177011659595
2025-07-11 14:00:00,0.0381,0.02,68.1,3.2,0.1199,0.3761141249473297,3.6707408903921626,0.506240675526507,0.506240675526507,3.874881017567727
2025-07-11 15:00:00,0.05955,0.02,59.7,3.2,0.1199,0.200587228748282,3.671150015620091,0.3544480706353517,0.3544480706353517,3.803253635294851
2025-07-11 16:00:00,0.08315,0.02,60.5,3.2,0.1199,0.0377872123429797,3.670986445778071,0.2157973607687485,0.2157973607687485,3.7401032816810806
2025-07-11 17:00:00,0.08644,0.05,78.7,3.2,0.1199,0.0133368609298287,3.670750980833466,0.1961982693738195,0.1961982693738195,3.731345385572613
2025-07-11 18:00:00,0.10193,0.05,65.8,3.2,0.1199,0.0,3.670485955716218,0.1864204488890878,0.1864204488890878,3.7269914628834417
2025-07-11 19:00:00,0.1175,0.05,59.5,3.2,0.1199,0.0,3.669848876294812,0.0908844383465154,0.0908844383465154,3.684979269706886
2025-07-11 20:00:00,0.11808,0.39,68.8,3.165209716796876,0.1199,0.0,3.6689193538182208,0.0113381021058916,0.0113381021058916,3.650714493030986
2025-07-11 21:00:00,0.1138,0.39,45.1,3.120811523437501,0.1199,0.0,3.6679828207098737,0.0,0.0,3.645882395469079
2025-07-11 22:00:00,0.10382,0.39,14.8,3.082504638671876,0.1199,0.0,3.667084962579565,0.0,0.0,3.645882395469079
2025-07-11 23:00:00,0.11223,0.61,2.65,3.043932861328126,0.1199,0.0,3.66622416463722,0.0,0.0,3.645882395469079
2025-07-12 00:00:00,0.10457,0.61,0.0,3.010590576171876,0.1199,0.0,3.665398880934857,0.0,0.0,3.645882395469079
2025-07-12 01:00:00,0.10368,0.61,0.0,2.9837705078125007,0.1199,0.0,3.664607631317944,0.0,0.0,3.645882395469079
